time,loc,locOrig
13-May-2021 01:49:00,"קריית אונו","מעש"
13-May-2021 01:49:00,"בארות יצחק","בארות יצחק"
13-May-2021 01:49:00,"כפר סירקין","כפר סירקין"
13-May-2021 01:49:00,"מזור","מזור"
13-May-2021 01:49:00,"יהוד-מונוסון","יהוד-מונוסון"
13-May-2021 01:49:00,"קריית אונו","קריית אונו"
13-May-2021 01:49:00,"תל אביב","תל אביב - דרום העיר ויפו"
13-May-2021 01:49:00,"תל אביב","תל אביב - מזרח"
13-May-2021 01:49:00,"תל אביב","תל אביב - עבר הירקון"
13-May-2021 01:49:00,"רמת גן","רמת גן - מערב"
13-May-2021 01:49:00,"פתח תקווה","פתח תקווה"
13-May-2021 01:49:00,"גבעתיים","גבעתיים"
13-May-2021 01:49:00,"תל אביב","תל אביב - מרכז העיר"
13-May-2021 01:49:00,"גבעת שמואל","גבעת שמואל"
13-May-2021 01:49:00,"בני ברק","בני ברק"
13-May-2021 01:36:00,"בית חשמונאי","בית חשמונאי"
13-May-2021 01:36:00,"משמר איילון","משמר איילון"
13-May-2021 01:36:00,"גזר","גזר"
13-May-2021 01:36:00,"כפר שמואל","כפר שמואל"
13-May-2021 01:36:00,"עזריה","עזריה"
13-May-2021 01:36:00,"פתחיה","פתחיה"
13-May-2021 01:36:00,"כרמי יוסף","כרמי יוסף"
13-May-2021 01:35:00,"בית עוזיאל","בית עוזיאל"
13-May-2021 01:35:00,"כפר שמואל","כפר שמואל"
13-May-2021 01:35:00,"גזר","גזר"
13-May-2021 01:35:00,"מודיעין-מכבים-רעות","מודיעין - ליגד סנטר"
13-May-2021 01:35:00,"משמר איילון","משמר איילון"
13-May-2021 01:35:00,"גמזו","גמזו"
13-May-2021 01:35:00,"עזריה","עזריה"
13-May-2021 01:35:00,"מודיעין-מכבים-רעות","מודיעין"
13-May-2021 01:35:00,"כפר בן נון","כפר בן נון"
13-May-2021 01:35:00,"מודיעין-מכבים-רעות","מודיעין - ישפרו סנטר"
13-May-2021 01:35:00,"מבוא מודיעים","מבוא מודיעים"
13-May-2021 01:35:00,"בית חשמונאי","בית חשמונאי"
13-May-2021 01:13:00,"עיינות","עיינות"
13-May-2021 01:13:00,"בית עובד","אירוס"
13-May-2021 01:13:00,"גאליה","גאליה"
13-May-2021 01:13:00,"גבעת ברנר","גבעת ברנר"
13-May-2021 01:13:00,"כפר הנגיד","כפר הנגיד"
13-May-2021 01:13:00,"מעון צופיה","מעון צופיה"
13-May-2021 01:13:00,"בן זכאי","בן זכאי"
13-May-2021 01:13:00,"קבוצת יבנה","קבוצת יבנה"
13-May-2021 01:13:00,"עשרת","עשרת"
13-May-2021 01:13:00,"כרם ביבנה","כרם ביבנה"
13-May-2021 01:13:00,"מישר","מישר"
13-May-2021 01:13:00,"שדמה","שדמה"
13-May-2021 01:13:00,"כפר מרדכי","כפר מרדכי"
13-May-2021 01:13:00,"גבעת וושינגטון","גבעת וושינגטון"
13-May-2021 01:13:00,"בית גמליאל","בית גמליאל"
13-May-2021 01:13:00,"משגב דב","משגב דב"
13-May-2021 01:13:00,"בניה","בניה"
13-May-2021 01:13:00,"כפר אביב","כפר אביב"
13-May-2021 01:13:00,"יבנה","יבנה"
13-May-2021 01:13:00,"נווה מבטח","נווה מבטח"
13-May-2021 01:12:00,"אשקלון","אזור תעשייה צפוני אשקלון"
13-May-2021 01:12:00,"נתיב העשרה","נתיב העשרה"
13-May-2021 01:12:00,"אשקלון","אזור תעשייה הדרומי אשקלון"
13-May-2021 01:12:00,"כרמייה","כרמיה"
13-May-2021 01:12:00,"אשקלון","אשקלון"
13-May-2021 01:12:00,"גת רימון","גת רימון"
13-May-2021 01:12:00,"לוד","לוד"
13-May-2021 01:12:00,"נחלים","נחלים"
13-May-2021 01:12:00,"משמר השבעה","משמר השבעה"
13-May-2021 01:12:00,"זיתן","זיתן"
13-May-2021 01:12:00,"בית דגן","בית דגן"
13-May-2021 01:12:00,"סביון","סביון"
13-May-2021 01:12:00,"אור יהודה","אור יהודה"
13-May-2021 01:12:00,"יגל","יגל"
13-May-2021 01:12:00,"בני עטרות","בני עטרות"
13-May-2021 01:12:00,"חמד","חמד"
13-May-2021 01:12:00,"גנות","גנות"
13-May-2021 01:12:00,"יהוד-מונוסון","יהוד-מונוסון"
13-May-2021 01:12:00,"כפר חב''ד","כפר חב''ד"
13-May-2021 01:12:00,"צפריה","צפריה"
13-May-2021 01:12:00,"גני תקווה","גני תקווה"
13-May-2021 01:12:00,"מגשימים","מגשימים"
13-May-2021 01:12:00,"בארות יצחק","בארות יצחק"
13-May-2021 01:12:00,"קריית אונו","מעש"
13-May-2021 01:12:00,"קריית אונו","קריית אונו"
13-May-2021 01:12:00,"גבעת שמואל","גבעת שמואל"
13-May-2021 01:12:00,"רמת גן","רמת גן - מזרח"
13-May-2021 01:12:00,"ירקונה","ירקונה"
13-May-2021 01:12:00,"נס ציונה","נס ציונה"
13-May-2021 01:12:00,"ניר צבי","ניר צבי"
13-May-2021 01:12:00,"גן שלמה","גן שלמה"
13-May-2021 01:12:00,"נצר סרני","נצר סרני"
13-May-2021 01:12:00,"רמלה","רמלה"
13-May-2021 01:12:00,"ישרש","ישרש"
13-May-2021 01:12:00,"ראשון לציון","ראשון לציון - מזרח"
13-May-2021 01:12:00,"באר יעקב","באר יעקב"
13-May-2021 01:12:00,"רחובות","רחובות"
13-May-2021 01:12:00,"ראשון לציון","תעשיון צריפין"
13-May-2021 01:12:00,"אחיעזר","אחיעזר"
13-May-2021 01:12:00,"גיבתון","גיבתון"
13-May-2021 01:12:00,"גבעתיים","גבעתיים"
13-May-2021 01:12:00,"גן חיים","גן חיים"
13-May-2021 01:12:00,"חולון","חולון"
13-May-2021 01:12:00,"כפר עבודה","כפר עבודה"
13-May-2021 01:12:00,"פלמחים","פארק תעשיות פלמחים"
13-May-2021 01:12:00,"משמרת","משמרת"
13-May-2021 01:12:00,"ראשון לציון","ראשון לציון - מערב"
13-May-2021 01:12:00,"רעננה","רעננה"
13-May-2021 01:12:00,"קציר-חריש","קציר"
13-May-2021 01:12:00,"עין שריד","עין שריד"
13-May-2021 01:12:00,"תל אביב","תל אביב - מרכז העיר"
13-May-2021 01:12:00,"בת-ים","בת-ים"
13-May-2021 01:12:00,"גאולים","גאולים"
13-May-2021 01:12:00,"כפר מל''ל","כפר מל''ל"
13-May-2021 01:12:00,"חרות","חרות"
13-May-2021 01:12:00,"כפר הס","כפר הס"
13-May-2021 01:12:00,"טירה","טירה"
13-May-2021 01:12:00,"פתח תקווה","פתח תקווה"
13-May-2021 01:12:00,"תל אביב","תל אביב - דרום העיר ויפו"
13-May-2021 01:12:00,"הרצלייה","הרצליה - מרכז וגליל ים"
13-May-2021 01:12:00,"כפר סבא","כפר סבא"
13-May-2021 01:12:00,"תל אביב","תל אביב - עבר הירקון"
13-May-2021 01:12:00,"רמת גן","רמת גן - מערב"
13-May-2021 01:12:00,"עין ורד","עין ורד"
13-May-2021 01:12:00,"בני ברק","בני ברק"
13-May-2021 01:12:00,"רמת השרון","רמת השרון"
13-May-2021 01:12:00,"תנובות","תנובות"
13-May-2021 01:12:00,"פלמחים","פלמחים"
13-May-2021 01:12:00,"הוד השרון","הוד השרון"
13-May-2021 01:12:00,"מקווה ישראל","מקווה ישראל"
13-May-2021 01:12:00,"שדה יצחק","שדה יצחק"
13-May-2021 01:12:00,"תל אביב","תל אביב - מזרח"
13-May-2021 01:12:00,"גבעת חן","גבעת חן"
13-May-2021 01:12:00,"ערערה","ערערה"
13-May-2021 01:12:00,"אזור","אזור"
13-May-2021 01:12:00,"כפר יעבץ","כפר יעבץ"
13-May-2021 01:01:00,"נס ציונה","נס ציונה"
13-May-2021 01:01:00,"באר יעקב","באר יעקב"
13-May-2021 01:00:00,"בית דגן","בית דגן"
13-May-2021 01:00:00,"מגשימים","מגשימים"
13-May-2021 01:00:00,"כפר חב''ד","כפר חב''ד"
13-May-2021 01:00:00,"ראשון לציון","ראשון לציון - מזרח"
13-May-2021 01:00:00,"יגל","יגל"
13-May-2021 01:00:00,"אחיעזר","אחיעזר"
13-May-2021 01:00:00,"יהוד-מונוסון","יהוד-מונוסון"
13-May-2021 01:00:00,"ראשון לציון","תעשיון צריפין"
13-May-2021 01:00:00,"צפריה","צפריה"
13-May-2021 01:00:00,"בארות יצחק","בארות יצחק"
13-May-2021 01:00:00,"אור יהודה","אור יהודה"
13-May-2021 01:00:00,"סביון","סביון"
12-May-2021 22:19:00,"נירים","נירים"
12-May-2021 22:19:00,"מגן","מגן"
12-May-2021 22:19:00,"ניר עוז","ניר עוז"
12-May-2021 21:45:00,"ניר עם","מטווח ניר עם"
12-May-2021 21:45:00,"גבים","גבים, מכללת ספיר"
12-May-2021 21:45:00,"שדרות","שדרות, איבים"
12-May-2021 21:45:00,"ארז","ארז"
12-May-2021 21:45:00,"מפלסים","מפלסים"
12-May-2021 21:45:00,"ניר עם","ניר עם"
12-May-2021 21:28:00,"ניר עוז","ניר עוז"
12-May-2021 21:28:00,"עין השלושה","עין השלושה"
12-May-2021 21:28:00,"נירים","נירים"
12-May-2021 21:28:00,"מגן","מגן"
12-May-2021 21:25:00,"אשקלון","אזור תעשייה הדרומי אשקלון"
12-May-2021 21:25:00,"באר גנים","באר גנים"
12-May-2021 21:25:00,"נתיב העשרה","נתיב העשרה"
12-May-2021 21:25:00,"אשקלון","אזור תעשייה צפוני אשקלון"
12-May-2021 21:25:00,"מבקיעים","מבקיעים"
12-May-2021 21:25:00,"כרמייה","כרמיה"
12-May-2021 21:25:00,"כפר סילבר","כפר סילבר"
12-May-2021 21:25:00,"אשקלון","אשקלון"
12-May-2021 21:25:00,"זיקים","זיקים"
12-May-2021 21:25:00,"יד מרדכי","יד מרדכי"
12-May-2021 21:25:00,"נווה","נווה"
12-May-2021 21:25:00,"יתד","אבשלום"
12-May-2021 21:25:00,"יתד","יתד"
12-May-2021 21:25:00,"חולית","חולית"
12-May-2021 21:25:00,"שדי אברהם","שדה אברהם"
12-May-2021 21:25:00,"כרם שלום","כרם שלום"
12-May-2021 21:25:00,"סופה","סופה"
12-May-2021 21:25:00,"דקל","דקל"
12-May-2021 21:25:00,"פרי גן","פרי גן"
12-May-2021 21:25:00,"יבול","יבול"
12-May-2021 21:20:00,"יד מרדכי","יד מרדכי"
12-May-2021 21:20:00,"ארז","ארז"
12-May-2021 21:20:00,"נתיב העשרה","נתיב העשרה"
12-May-2021 21:20:00,"כרמייה","כרמיה"
12-May-2021 21:20:00,"אשקלון","אשקלון"
12-May-2021 21:20:00,"זיקים","זיקים"
12-May-2021 21:20:00,"אשקלון","אזור תעשייה הדרומי אשקלון"
12-May-2021 21:07:00,"כיסופים","כיסופים"
12-May-2021 21:07:00,"ניר עוז","ניר עוז"
12-May-2021 21:07:00,"עין השלושה","עין השלושה"
12-May-2021 21:07:00,"נירים","נירים"
12-May-2021 21:06:00,"ברוש","ברוש"
12-May-2021 21:06:00,"תאשור","תאשור"
12-May-2021 21:06:00,"מעגלים","מעגלים גבעולים מלילות"
12-May-2021 21:06:00,"שיבולים","שיבולים"
12-May-2021 21:06:00,"תדהר","תדהר"
12-May-2021 21:06:00,"שרשרת","שרשרת"
12-May-2021 21:06:00,"נתיבות","נתיבות"
12-May-2021 21:06:00,"אורים","אורים"
12-May-2021 21:06:00,"אופקים","אופקים"
12-May-2021 21:06:00,"פטיש","פטיש"
12-May-2021 21:06:00,"פדויים","פדויים"
12-May-2021 21:06:00,"מסלול","מסלול"
12-May-2021 21:06:00,"קרית חינוך מרחבים","קרית חינוך מרחבים"
12-May-2021 21:05:00,"זמרת ושובה","זמרת ושובה"
12-May-2021 21:05:00,"נחל עוז","נחל עוז"
12-May-2021 21:05:00,"עלומים","עלומים"
12-May-2021 21:05:00,"כפר מימון ותושיה","כפר מימון ותושיה"
12-May-2021 21:05:00,"בארי","בארי"
12-May-2021 21:05:00,"שוקדה","שוקדה"
12-May-2021 21:05:00,"נתיבות","נתיבות"
12-May-2021 21:05:00,"אור הנר","אור הנר"
12-May-2021 21:05:00,"שדרות","שדרות, איבים"
12-May-2021 21:05:00,"ניר עם","ניר עם"
12-May-2021 21:05:00,"מפלסים","מפלסים"
12-May-2021 21:05:00,"ניר עם","מטווח ניר עם"
12-May-2021 21:03:00,"אשקלון","אזור תעשייה צפוני אשקלון"
12-May-2021 21:03:00,"בית שקמה","בת הדר"
12-May-2021 21:03:00,"מבקיעים","מבקיעים"
12-May-2021 21:02:00,"אשקלון","אשקלון"
12-May-2021 21:02:00,"ניצנים","ניצנים"
12-May-2021 21:02:00,"יד מרדכי","יד מרדכי"
12-May-2021 21:02:00,"ניר עם","מטווח ניר עם"
12-May-2021 21:02:00,"נתיב העשרה","נתיב העשרה"
12-May-2021 21:02:00,"אשקלון","אזור תעשייה הדרומי אשקלון"
12-May-2021 21:02:00,"כרמייה","כרמיה"
12-May-2021 21:02:00,"זיקים","זיקים"
12-May-2021 21:02:00,"משען","משען"
12-May-2021 21:02:00,"אור הנר","אור הנר"
12-May-2021 21:02:00,"ברכיה","ברכיה"
12-May-2021 21:02:00,"ניר עם","ניר עם"
12-May-2021 21:02:00,"ניר ישראל","ניר ישראל"
12-May-2021 21:02:00,"שדרות","שדרות, איבים"
12-May-2021 21:02:00,"ארז","ארז"
12-May-2021 21:02:00,"הודייה","הודיה"
12-May-2021 21:01:00,"נתיבות","נתיבות"
12-May-2021 21:01:00,"תקומה","תקומה וחוות יזרעם"
12-May-2021 21:01:00,"יושיביה","יושיביה"
12-May-2021 21:01:00,"זמרת ושובה","זמרת ושובה"
12-May-2021 21:01:00,"תקומה","תקומה"
12-May-2021 21:01:00,"באר טוביה","באר טוביה"
12-May-2021 21:01:00,"עלומים","עלומים"
12-May-2021 21:01:00,"כפר עזה","כפר עזה"
12-May-2021 21:01:00,"משואות יצחק","משואות יצחק"
12-May-2021 21:01:00,"סעד","סעד"
12-May-2021 21:01:00,"אורות","אורות"
12-May-2021 21:01:00,"נחל עוז","נחל עוז"
12-May-2021 21:01:00,"רעים","רעים"
12-May-2021 21:01:00,"כיסופים","כיסופים"
12-May-2021 20:58:00,"ניצן","ניצן"
12-May-2021 20:58:00,"ניצנים","ניצנים"
12-May-2021 20:58:00,"בית עזרא","בית עזרא"
12-May-2021 20:58:00,"אשדוד","אשדוד - ח,ט,י,יג,יד,טז"
12-May-2021 20:58:00,"בית שקמה","בת הדר"
12-May-2021 20:58:00,"תלמי יפה","תלמי יפה"
12-May-2021 20:58:00,"מבקיעים","מבקיעים"
12-May-2021 20:57:00,"גיאה","גיאה"
12-May-2021 20:57:00,"משען","משען"
12-May-2021 20:57:00,"בית שקמה","בית שקמה"
12-May-2021 20:57:00,"הודייה","הודיה"
12-May-2021 20:57:00,"אשקלון","אשקלון"
12-May-2021 20:57:00,"אשקלון","אזור תעשייה הדרומי אשקלון"
12-May-2021 20:57:00,"כרמייה","כרמיה"
12-May-2021 20:57:00,"יד מרדכי","יד מרדכי"
12-May-2021 20:57:00,"נתיב העשרה","נתיב העשרה"
12-May-2021 20:57:00,"זיקים","זיקים"
12-May-2021 20:56:00,"יד מרדכי","יד מרדכי"
12-May-2021 20:55:00,"מבקיעים","מבקיעים"
12-May-2021 20:55:00,"אשקלון","אשקלון"
12-May-2021 20:55:00,"כרמייה","כרמיה"
12-May-2021 20:55:00,"זיקים","זיקים"
12-May-2021 20:55:00,"נתיב העשרה","נתיב העשרה"
12-May-2021 20:55:00,"אשקלון","אזור תעשייה הדרומי אשקלון"
12-May-2021 20:48:00,"אשקלון","אזור תעשייה הדרומי אשקלון"
12-May-2021 20:48:00,"אשקלון","אשקלון"
12-May-2021 20:42:00,"כיסופים","כיסופים"
12-May-2021 20:29:00,"אור הנר","אור הנר"
12-May-2021 20:29:00,"ברור חיל","ברור חיל"
12-May-2021 20:29:00,"שדרות","שדרות, איבים"
12-May-2021 20:29:00,"גבים","גבים, מכללת ספיר"
12-May-2021 20:29:00,"ניר עם","מטווח ניר עם"
12-May-2021 20:29:00,"ניר עם","ניר עם"
12-May-2021 20:29:00,"מפלסים","מפלסים"
12-May-2021 19:32:00,"כרם שלום","כרם שלום"
12-May-2021 19:32:00,"יד מרדכי","יד מרדכי"
12-May-2021 19:32:00,"נתיב העשרה","נתיב העשרה"
12-May-2021 19:21:00,"יבנה","יבנה"
12-May-2021 19:21:00,"בן זכאי","בן זכאי"
12-May-2021 19:21:00,"עשרת","עשרת"
12-May-2021 19:21:00,"גדרה","גדרה"
12-May-2021 19:21:00,"נווה מבטח","נווה מבטח"
12-May-2021 19:21:00,"מישר","מישר"
12-May-2021 19:21:00,"קדרון","קדרון"
12-May-2021 19:21:00,"כנות","כנות"
12-May-2021 19:21:00,"אזור תעשייה כנות","אזור תעשייה כנות"
12-May-2021 19:21:00,"תקומה","תקומה"
12-May-2021 19:21:00,"גבעת וושינגטון","גבעת וושינגטון"
12-May-2021 19:21:00,"בית גמליאל","בית גמליאל"
12-May-2021 19:21:00,"אשדוד","אשדוד - אזור תעשייה צפוני ונ"
12-May-2021 19:21:00,"כפר מרדכי","כפר מרדכי"
12-May-2021 19:21:00,"גאליה","גאליה"
12-May-2021 19:21:00,"בית אלעזרי","בית אלעזרי"
12-May-2021 19:21:00,"מעון צופיה","מעון צופיה"
12-May-2021 19:21:00,"בניה","בניה"
12-May-2021 19:21:00,"משגב דב","משגב דב"
12-May-2021 19:21:00,"גן יבנה","גן יבנה"
12-May-2021 19:21:00,"שדמה","שדמה"
12-May-2021 19:20:00,"גבעת שמואל","גבעת שמואל"
12-May-2021 19:20:00,"גני תקווה","גני תקווה"
12-May-2021 19:20:00,"נס ציונה","נס ציונה"
12-May-2021 19:20:00,"קריית אונו","קריית אונו"
12-May-2021 19:20:00,"נטעים","נטעים"
12-May-2021 19:20:00,"חולון","חולון"
12-May-2021 19:20:00,"ראשון לציון","ראשון לציון - מערב"
12-May-2021 19:20:00,"פלמחים","פארק תעשיות פלמחים"
12-May-2021 19:20:00,"בית עובד","אירוס"
12-May-2021 19:20:00,"רמת גן","רמת גן - מזרח"
12-May-2021 19:20:00,"ראשון לציון","ראשון לציון - מזרח"
